File,Strain name,Assembly,Locus,BioSample,BioProject,Source,Host,Strain,Location,Collection Date,Submission Date,Species,Short species,Assembly Method,Genome Representation, Genome Coverage,Sequencing Technology,Assembly Length,Number of contigs,Largest contig,Published,Journal,Authors,Title
GCF_001605405.1_ASM160540v1_genomic.gbff,ASM160540v1,GCF_001605405.1,NZ_CP010252,SAMN03249379,PRJNA224116,None,Homo sapiens,I469,USA:VT,13-Jul-12,19-Nov-14,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 97x,Technology :: Illumina MiSeq; PacBio RSII,4111656,1,4111656,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001986435.1_ASM198643v1_genomic.gbff,ASM198643v1,GCF_001986435.1,NZ_CP011689,SAMN03702611,PRJNA224116,None,Homo sapiens,D175,USA:CA,2000,03-Jun-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 108x,Technology :: PacBio RSII; Illumina HiSeq,4108515,1,4108515,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001987455.1_ASM198745v1_genomic.gbff,ASM198745v1,GCF_001987455.1,NZ_CP011740,SAMN03702662,PRJNA224116,None,Homo sapiens,I461,USA:CT,2012,03-Jun-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 153x,Technology :: PacBio RSII; Illumina HiSeq,4106406,1,4106406,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001989315.1_ASM198931v1_genomic.gbff,ASM198931v1,GCF_001989315.1,NZ_CP013907,SAMN04383598,PRJNA224116,None,Homo sapiens,J277,USA: OR,2014,05-Jan-16,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 123x,Technology :: PacBio RSII; Illumina HiSeq,4108658,1,4108658,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001987315.1_ASM198731v1_genomic.gbff,ASM198731v1,GCF_001987315.1,NZ_CP011733,SAMN03702655,PRJNA224116,None,Homo sapiens,I350,USA:MN,2012,03-Jun-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 150x,Technology :: PacBio RSII; Illumina HiSeq,4107435,1,4107435,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001985585.1_ASM198558v1_genomic.gbff,ASM198558v1,GCF_001985585.1,NZ_CP011200,SAMN03455364,PRJNA224116,None,Homo sapiens,I373,USA: NM,2012,02-Apr-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 166x,Technology :: Illumina MiSeq; PacBio,4105954,1,4105954,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001988555.1_ASM198855v1_genomic.gbff,ASM198855v1,GCF_001988555.1,NZ_CP013868,SAMN04383559,PRJNA224116,None,Homo sapiens,C975,USA: IL,2000,05-Jan-16,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 151x,Technology :: PacBio RSII; Illumina HiSeq,4104403,1,4104403,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001605525.1_ASM160552v1_genomic.gbff,ASM160552v1,GCF_001605525.1,NZ_CP010258,SAMN03216670,PRJNA224116,None,None,I498,None,None,03-Dec-14,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 164x,Technology :: Illumina MiSeq; PacBio,4106502,1,4106502,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001986775.1_ASM198677v1_genomic.gbff,ASM198677v1,GCF_001986775.1,NZ_CP011706,SAMN03702628,PRJNA224116,None,Homo sapiens,H847,USA:NY,2011,03-Jun-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 130x,Technology :: PacBio RSII; Illumina MiSeq,4103252,1,4103252,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001988375.1_ASM198837v1_genomic.gbff,ASM198837v1,GCF_001988375.1,NZ_CP013092,SAMN04221196,PRJNA224116,None,Homo sapiens,J193,USA: CO,2014,30-Oct-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 101x,Technology :: PacBio RSII; Illumina HiSeq,4105331,1,4105331,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001985445.1_ASM198544v1_genomic.gbff,ASM198544v1,GCF_001985445.1,NZ_CP011193,SAMN03455357,PRJNA224116,None,Homo sapiens,H784,USA: OR,2011,02-Apr-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 110x,Technology :: Illumina MiSeq; PacBio,4106396,1,4106396,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001987215.1_ASM198721v1_genomic.gbff,ASM198721v1,GCF_001987215.1,NZ_CP011728,SAMN03702650,PRJNA224116,None,Homo sapiens,I273,USA:NY,2012,03-Jun-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 90x,Technology :: PacBio RSII; Illumina HiSeq,4110433,1,4110433,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001605235.1_ASM160523v1_genomic.gbff,ASM160523v1,GCF_001605235.1,NZ_CP010846,SAMN03249370,PRJNA224116,None,None,H563,None,None,19-Feb-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 129x,Technology :: Illumina MiSeq; PacBio,4106394,1,4106394,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001986795.1_ASM198679v1_genomic.gbff,ASM198679v1,GCF_001986795.1,NZ_CP011707,SAMN03702629,PRJNA224116,None,Homo sapiens,H849,USA:NY,2011,03-Jun-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 103x,Technology :: PacBio RSII; Illumina HiSeq,4103204,1,4103204,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001988715.1_ASM198871v1_genomic.gbff,ASM198871v1,GCF_001988715.1,NZ_CP013876,SAMN04383567,PRJNA224116,None,Homo sapiens,G965,USA: MN,2002,05-Jan-16,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 130x,Technology :: PacBio RSII; Illumina HiSeq,4105340,1,4105340,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001987395.1_ASM198739v1_genomic.gbff,ASM198739v1,GCF_001987395.1,NZ_CP011737,SAMN03702659,PRJNA224116,None,Homo sapiens,I382,USA:CT,2012,03-Jun-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 149x,Technology :: PacBio RSII; Illumina HiSeq,4110505,1,4110505,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001987175.1_ASM198717v1_genomic.gbff,ASM198717v1,GCF_001987175.1,NZ_CP011726,SAMN03702648,PRJNA224116,None,Homo sapiens,I270,USA:NY,2012,03-Jun-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 156x,Technology :: PacBio RSII; Illumina HiSeq,4103217,1,4103217,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001986215.1_ASM198621v1_genomic.gbff,ASM198621v1,GCF_001986215.1,NZ_CP011237,SAMN03464274,PRJNA224116,None,Homo sapiens,H851,USA: CA,2011,08-Apr-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 129x,Technology :: Illumina MiSeq; PacBio,4106500,1,4106500,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001986375.1_ASM198637v1_genomic.gbff,ASM198637v1,GCF_001986375.1,NZ_CP011687,SAMN03702609,PRJNA224116,None,Homo sapiens,C505,USA:MI,2000,03-Jun-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 132x,Technology :: PacBio RSII; Illumina HiSeq,4103277,1,4103277,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001605345.1_ASM160534v1_genomic.gbff,ASM160534v1,GCF_001605345.1,NZ_CP010249,SAMN03249377,PRJNA224116,None,Homo sapiens,H564,USA:VT,09-Aug-10,19-Nov-14,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 117x,Technology :: Illumina MiSeq; PacBio RSII,4109554,1,4109554,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001988875.1_ASM198887v1_genomic.gbff,ASM198887v1,GCF_001988875.1,NZ_CP013884,SAMN04383575,PRJNA224116,None,Homo sapiens,J093,USA: DE,2014,05-Jan-16,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 65x,Technology :: PacBio RSII; Illumina HiSeq,4113750,1,4113750,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_002018515.1_ASM201851v1_genomic.gbff,ASM201851v1,GCF_002018515.1,NZ_CP013889,SAMN04383580,PRJNA224116,None,Homo sapiens,J105,USA: MN,2014,05-Jan-16,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 136x,Technology :: PacBio RSII; Illumina HiSeq,4106364,1,4106364,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001605385.1_ASM160538v1_genomic.gbff,ASM160538v1,GCF_001605385.1,NZ_CP010251,SAMN03249378,PRJNA224116,None,Homo sapiens,I468,USA:VT,06-Jun-12,19-Nov-14,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 99x,Technology :: Illumina MiSeq; PacBio RSII,4106401,1,4106401,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001987775.1_ASM198777v1_genomic.gbff,ASM198777v1,GCF_001987775.1,NZ_CP011756,SAMN03702678,PRJNA224116,None,Homo sapiens,J027,USA:CO,2013,03-Jun-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 131x,Technology :: PacBio RSII; Illumina MiSeq,4109543,1,4109543,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001986675.1_ASM198667v1_genomic.gbff,ASM198667v1,GCF_001986675.1,NZ_CP011701,SAMN03702623,PRJNA224116,None,Homo sapiens,H773,USA:OR,2011,03-Jun-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 119x,Technology :: PacBio RSII; Illumina MiSeq,4111638,1,4111638,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001985045.1_ASM198504v1_genomic.gbff,ASM198504v1,GCF_001985045.1,NZ_CP011173,SAMN03455337,PRJNA224116,None,Homo sapiens,E587,USA: DE,2005,02-Apr-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 179x,Technology :: Illumina MiSeq; PacBio,4101625,1,4101625,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001985865.1_ASM198586v1_genomic.gbff,ASM198586v1,GCF_001985865.1,NZ_CP012083,SAMN03854495,PRJNA224116,None,Homo sapiens,I751,USA: CT,2012,13-Jul-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 121x,Technology :: PacBio RSII; Illumina HiSeq,4109556,1,4109556,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001987335.1_ASM198733v1_genomic.gbff,ASM198733v1,GCF_001987335.1,NZ_CP011734,SAMN03702656,PRJNA224116,None,Homo sapiens,I375,USA:CO,2012,03-Jun-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 113x,Technology :: PacBio RSII; Illumina HiSeq,4113693,1,4113693,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001987015.1_ASM198701v1_genomic.gbff,ASM198701v1,GCF_001987015.1,NZ_CP011718,SAMN03702640,PRJNA224116,None,Homo sapiens,I110,USA:CO,2012,03-Jun-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 120x,Technology :: PacBio RSII; Illumina HiSeq,4111608,1,4111608,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001985025.1_ASM198502v1_genomic.gbff,ASM198502v1,GCF_001985025.1,NZ_CP011172,SAMN03455336,PRJNA224116,None,Homo sapiens,E555,USA: MT,2004,02-Apr-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 159x,Technology :: Illumina MiSeq; PacBio,4102209,1,4102209,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001988595.1_ASM198859v1_genomic.gbff,ASM198859v1,GCF_001988595.1,NZ_CP013870,SAMN04383561,PRJNA224116,None,Homo sapiens,F501,USA: NY,2004,05-Jan-16,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 124x,Technology :: PacBio RSII; Illumina HiSeq,4101167,1,4101167,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001988415.1_ASM198841v1_genomic.gbff,ASM198841v1,GCF_001988415.1,NZ_CP013094,SAMN04221198,PRJNA224116,None,Homo sapiens,J197,USA: CO,2014,30-Oct-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 122x,Technology :: PacBio RSII; Illumina HiSeq,4107421,1,4107421,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001987495.1_ASM198749v1_genomic.gbff,ASM198749v1,GCF_001987495.1,NZ_CP011742,SAMN03702664,PRJNA224116,None,Homo sapiens,I735,USA:CO,2013,03-Jun-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 104x,Technology :: PacBio RSII; Illumina HiSeq,4105343,1,4105343,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001986975.1_ASM198697v1_genomic.gbff,ASM198697v1,GCF_001986975.1,NZ_CP011716,SAMN03702638,PRJNA224116,None,Homo sapiens,I088,USA:OR,2012,03-Jun-15,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 163x,Technology :: PacBio RSII; Illumina HiSeq,4112692,1,4112692,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001989255.1_ASM198925v1_genomic.gbff,ASM198925v1,GCF_001989255.1,NZ_CP013903,SAMN04383594,PRJNA224116,None,Homo sapiens,J206,USA: NY,2014,05-Jan-16,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 123x,Technology :: PacBio RSII; Illumina HiSeq,4110604,1,4110604,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
GCF_001989275.1_ASM198927v1_genomic.gbff,ASM198927v1,GCF_001989275.1,NZ_CP013904,SAMN04383595,PRJNA224116,None,Homo sapiens,J208,USA: NY,2014,05-Jan-16,Bordetella pertussis,Bordetella pertussis,Method :: HGAP v. 3,None,Coverage :: 131x,Technology :: PacBio RSII; Illumina HiSeq,4108471,1,4108471,Yes,J. Bacteriol. (2017) In press,Weigand;M.R.; Peng;Y.; Loparev;V.; Batra;D.; Bowden;K.E.; Burroughs;M.; Cassiday;P.K.; Davis;J.K.; Johnson;T.; Juieng;P.; Knipe;K.; Mathis;M.H.; Pruitt;A.M.; Rowe;L.; Sheth;M.; Tondella;M.L. and Williams;M.M.,The History of Bordetella pertussis Genome Evolution Includes Structural Rearrangement
